"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
1425.1	0.29771	0.038257	0.0001727	0.00010991	0.00032951	0.0010405	0.00029183	0.00098796	2.4058e-05	0.00016128	3.4124e-05	0.00020974	3.7704e-05	0.00015187	7.2463e-06	3.0696e-05	7.6466e-06	1.6047e-05	1.1985e-05	2.7941e-05	5.3788e-06	1.7746e-05	8.7442e-06	1.794e-05	1.1365e-05	0.00011844	8.1258e-07	5.8388e-06	8.0539e-08	1.0423e-07	7.6985e-09	1.6581e-08	1.0541e-09	6.1588e-09	1.1489e-09	3.1979e-09	1.0423e-09	3.4347e-09	7.6985e-10	1.895e-09	3.4347e-10	9.5936e-10	1.1252e-10	3.6716e-10	1.895e-10	5.4482e-10	1.7766e-10	4.7376e-10	1.0423e-10	5.5666e-10	1.1725e-10	6.751e-10	1.3028e-10	3.1979e-10	7.6985e-11	7.9354e-10	7.1063e-11	2.1319e-10	5.0929e-11	1.895e-10	2.2503e-11	2.1319e-10	3.6716e-11	1.6581e-10	4.1454e-11	1.6581e-10	6.2773e-11	1.0423e-10	2.1319e-11	1.0541e-10	1.5397e-11	9.5936e-11	8.646e-12	9.5936e-11	3.3163e-11	1.4213e-10	9.3567e-11	1.7766e-10	3.3163e-11	5.8035e-11	1.7766e-11	1.6581e-10	8.646e-12	9.5936e-12
1444.91	0.29566	0.037698	0.00017016	0.00010829	0.00032413	0.0010254	0.00028741	0.00097402	2.3666e-05	0.00015894	3.3583e-05	0.00020676	3.7134e-05	0.0001498	7.1353e-06	3.0281e-05	7.5308e-06	1.5811e-05	1.18e-05	2.7542e-05	5.2941e-06	1.7456e-05	8.6002e-06	1.7657e-05	1.1196e-05	0.00011683	8.0134e-07	5.7615e-06	7.9444e-08	1.0281e-07	7.5939e-09	1.6356e-08	1.0398e-09	6.0751e-09	1.1332e-09	3.1544e-09	1.0281e-09	3.3881e-09	7.5939e-10	1.8693e-09	3.3881e-10	9.4632e-10	1.1099e-10	3.6217e-10	1.8693e-10	5.3741e-10	1.7524e-10	4.6732e-10	1.0281e-10	5.491e-10	1.1566e-10	6.6593e-10	1.2851e-10	3.1544e-10	7.5939e-11	7.8276e-10	7.0098e-11	2.1029e-10	5.0237e-11	1.8693e-10	2.2198e-11	2.1029e-10	3.6217e-11	1.6356e-10	4.089e-11	1.6356e-10	6.192e-11	1.0281e-10	2.1029e-11	1.0398e-10	1.5188e-11	9.4632e-11	8.5285e-12	9.4632e-11	3.2712e-11	1.402e-10	9.2295e-11	1.7524e-10	3.2712e-11	5.7246e-11	1.7524e-11	1.6356e-10	8.5285e-12	9.4632e-12
1464.99	0.29357	0.037142	0.00016764	0.00010666	0.00031877	0.0010104	0.000283	0.00096011	2.3275e-05	0.0001566	3.3045e-05	0.00020378	3.6566e-05	0.00014773	7.0245e-06	2.9867e-05	7.4151e-06	1.5576e-05	1.1615e-05	2.7143e-05	5.2097e-06	1.7167e-05	8.457e-06	1.7374e-05	1.1027e-05	0.00011522	7.9011e-07	5.6842e-06	7.8351e-08	1.014e-07	7.4894e-09	1.6131e-08	1.0255e-09	5.9915e-09	1.1176e-09	3.111e-09	1.014e-09	3.3414e-09	7.4894e-10	1.8435e-09	3.3414e-10	9.3329e-10	1.0946e-10	3.5719e-10	1.8435e-10	5.3002e-10	1.7283e-10	4.6089e-10	1.014e-10	5.4154e-10	1.1407e-10	6.5676e-10	1.2674e-10	3.111e-10	7.4894e-11	7.7198e-10	6.9133e-11	2.074e-10	4.9545e-11	1.8435e-10	2.1892e-11	2.074e-10	3.5719e-11	1.6131e-10	4.0328e-11	1.6131e-10	6.1067e-11	1.014e-10	2.074e-11	1.0255e-10	1.4979e-11	9.333e-11	8.4112e-12	9.333e-11	3.2262e-11	1.3827e-10	9.1025e-11	1.7283e-10	3.2262e-11	5.6459e-11	1.7283e-11	1.6131e-10	8.4112e-12	9.333e-12
1485.35	0.29143	0.036586	0.00016512	0.00010504	0.00031344	0.00099548	0.0002786	0.00094623	2.2887e-05	0.00015427	3.2509e-05	0.00020082	3.6001e-05	0.00014567	6.914e-06	2.9452e-05	7.2997e-06	1.5341e-05	1.1431e-05	2.6745e-05	5.1257e-06	1.688e-05	8.3147e-06	1.7094e-05	1.0859e-05	0.00011362	7.7888e-07	5.6069e-06	7.7259e-08	9.9983e-08	7.3851e-09	1.5906e-08	1.0112e-09	5.9081e-09	1.1021e-09	3.0676e-09	9.9983e-10	3.2949e-09	7.3851e-10	1.8179e-09	3.2949e-10	9.2029e-10	1.0794e-10	3.5221e-10	1.8179e-10	5.2264e-10	1.7042e-10	4.5447e-10	9.9983e-11	5.34e-10	1.1248e-10	6.4761e-10	1.2498e-10	3.0676e-10	7.3851e-11	7.6123e-10	6.817e-11	2.0451e-10	4.8855e-11	1.8179e-10	2.1587e-11	2.0451e-10	3.5221e-11	1.5906e-10	3.9766e-11	1.5906e-10	6.0217e-11	9.9983e-11	2.0451e-11	1.0112e-10	1.477e-11	9.2029e-11	8.294e-12	9.2029e-11	3.1813e-11	1.3634e-10	8.9757e-11	1.7042e-10	3.1813e-11	5.5672e-11	1.7042e-11	1.5906e-10	8.294e-12	9.2029e-12
1505.99	0.28925	0.036033	0.00016261	0.00010342	0.00030814	0.00098057	0.00027422	0.00093238	2.2501e-05	0.00015195	3.1976e-05	0.00019786	3.5437e-05	0.00014361	6.8039e-06	2.9038e-05	7.1845e-06	1.5107e-05	1.1248e-05	2.6348e-05	5.0421e-06	1.6594e-05	8.1734e-06	1.6814e-05	1.0692e-05	0.00011201	7.6766e-07	5.5298e-06	7.617e-08	9.8573e-08	7.281e-09	1.5682e-08	9.9693e-10	5.8248e-09	1.0865e-09	3.0244e-09	9.8573e-10	3.2484e-09	7.281e-10	1.7922e-09	3.2484e-10	9.0732e-10	1.0641e-10	3.4725e-10	1.7922e-10	5.1527e-10	1.6802e-10	4.4806e-10	9.8573e-11	5.2647e-10	1.1089e-10	6.3849e-10	1.2322e-10	3.0244e-10	7.281e-11	7.505e-10	6.7209e-11	2.0163e-10	4.8166e-11	1.7922e-10	2.1283e-11	2.0163e-10	3.4725e-11	1.5682e-10	3.9205e-11	1.5682e-10	5.9368e-11	9.8573e-11	2.0163e-11	9.9693e-11	1.4562e-11	9.0732e-11	8.1771e-12	9.0732e-11	3.1364e-11	1.3442e-10	8.8492e-11	1.6802e-10	3.1364e-11	5.4887e-11	1.6802e-11	1.5682e-10	8.1771e-12	9.0732e-12
1526.92	0.28703	0.035482	0.00016011	0.00010181	0.00030286	0.00096571	0.00026985	0.00091858	2.2116e-05	0.00014963	3.1446e-05	0.00019491	3.4877e-05	0.00014155	6.6943e-06	2.8625e-05	7.0696e-06	1.4873e-05	1.1065e-05	2.5953e-05	4.959e-06	1.631e-05	8.033e-06	1.6537e-05	1.0525e-05	0.00011042	7.5646e-07	5.4528e-06	7.5084e-08	9.7167e-08	7.1771e-09	1.5458e-08	9.8271e-10	5.7417e-09	1.071e-09	2.9813e-09	9.7167e-10	3.2021e-09	7.1771e-10	1.7667e-09	3.2021e-10	8.9438e-10	1.049e-10	3.4229e-10	1.7667e-10	5.0792e-10	1.6563e-10	4.4167e-10	9.7167e-11	5.1896e-10	1.0931e-10	6.2938e-10	1.2146e-10	2.9813e-10	7.1771e-11	7.3979e-10	6.625e-11	1.9875e-10	4.7479e-11	1.7667e-10	2.0979e-11	1.9875e-10	3.4229e-11	1.5458e-10	3.8646e-11	1.5458e-10	5.8521e-11	9.7167e-11	1.9875e-11	9.8271e-11	1.4354e-11	8.9438e-11	8.0604e-12	8.9438e-11	3.0917e-11	1.325e-10	8.7229e-11	1.6563e-10	3.0917e-11	5.4104e-11	1.6563e-11	1.5458e-10	8.0604e-12	8.9438e-12
1548.14	0.28477	0.034933	0.00015762	0.0001002	0.00029762	0.00095091	0.00026551	0.00090483	2.1735e-05	0.00014732	3.0919e-05	0.00019197	3.4319e-05	0.0001395	6.5851e-06	2.8213e-05	6.9552e-06	1.464e-05	1.0882e-05	2.5559e-05	4.8763e-06	1.6028e-05	7.8936e-06	1.626e-05	1.036e-05	0.00010882	7.4528e-07	5.3759e-06	7.4e-08	9.5765e-08	7.0735e-09	1.5235e-08	9.6853e-10	5.6588e-09	1.0556e-09	2.9382e-09	9.5765e-10	3.1559e-09	7.0735e-10	1.7412e-09	3.1559e-10	8.8147e-10	1.0338e-10	3.3735e-10	1.7412e-10	5.0059e-10	1.6324e-10	4.3529e-10	9.5765e-11	5.1147e-10	1.0774e-10	6.2029e-10	1.1971e-10	2.9382e-10	7.0735e-11	7.2912e-10	6.5294e-11	1.9588e-10	4.6794e-11	1.7412e-10	2.0676e-11	1.9588e-10	3.3735e-11	1.5235e-10	3.8088e-11	1.5235e-10	5.7676e-11	9.5765e-11	1.9588e-11	9.6853e-11	1.4147e-11	8.8147e-11	7.9441e-12	8.8147e-11	3.0471e-11	1.3059e-10	8.597e-11	1.6324e-10	3.0471e-11	5.3323e-11	1.6324e-11	1.5235e-10	7.9441e-12	8.8147e-12
1569.65	0.28247	0.034387	0.00015515	9.86e-05	0.00029241	0.00093617	0.00026118	0.00089112	2.1355e-05	0.00014503	3.0396e-05	0.00018904	3.3764e-05	0.00013746	6.4763e-06	2.7801e-05	6.8411e-06	1.4407e-05	1.0701e-05	2.5166e-05	4.794e-06	1.5748e-05	7.7553e-06	1.5986e-05	1.0195e-05	0.00010723	7.3413e-07	5.2992e-06	7.292e-08	9.4367e-08	6.9703e-09	1.5013e-08	9.5439e-10	5.5762e-09	1.0402e-09	2.8953e-09	9.4367e-10	3.1098e-09	6.9703e-10	1.7158e-09	3.1098e-10	8.686e-10	1.0187e-10	3.3243e-10	1.7158e-10	4.9328e-10	1.6085e-10	4.2894e-10	9.4367e-11	5.04e-10	1.0616e-10	6.1124e-10	1.1796e-10	2.8953e-10	6.9703e-11	7.1847e-10	6.4341e-11	1.9302e-10	4.6111e-11	1.7158e-10	2.0375e-11	1.9302e-10	3.3243e-11	1.5013e-10	3.7532e-11	1.5013e-10	5.6834e-11	9.4367e-11	1.9302e-11	9.5439e-11	1.3941e-11	8.686e-11	7.8281e-12	8.686e-11	3.0026e-11	1.2868e-10	8.4715e-11	1.6085e-10	3.0026e-11	5.2545e-11	1.6085e-11	1.5013e-10	7.8281e-12	8.686e-12
1591.47	0.2762	0.033843	0.00015269	9.7003e-05	0.00028724	0.00092149	0.00025688	0.00087747	2.0979e-05	0.00014274	2.9875e-05	0.00018612	3.3212e-05	0.00013542	6.3682e-06	2.739e-05	6.7275e-06	1.4176e-05	1.052e-05	2.4775e-05	4.7123e-06	1.5469e-05	7.618e-06	1.5714e-05	1.0031e-05	0.00010565	7.23e-07	5.2226e-06	7.1843e-08	9.2973e-08	6.8673e-09	1.4791e-08	9.403e-10	5.4939e-09	1.0248e-09	2.8526e-09	9.2973e-10	3.0639e-09	6.8673e-10	1.6904e-09	3.0639e-10	8.5578e-10	1.0037e-10	3.2752e-10	1.6904e-10	4.86e-10	1.5848e-10	4.2261e-10	9.2973e-11	4.9656e-10	1.0459e-10	6.0221e-10	1.1622e-10	2.8526e-10	6.8673e-11	7.0786e-10	6.3391e-11	1.9017e-10	4.543e-11	1.6904e-10	2.0074e-11	1.9017e-10	3.2752e-11	1.4791e-10	3.6978e-11	1.4791e-10	5.5995e-11	9.2973e-11	1.9017e-11	9.403e-11	1.3735e-11	8.5578e-11	7.7126e-12	8.5578e-11	2.9582e-11	1.2678e-10	8.3465e-11	1.5848e-10	2.9582e-11	5.1769e-11	1.5848e-11	1.4791e-10	7.7126e-12	8.5578e-12
1613.59	0.27389	0.033302	0.00015024	9.5413e-05	0.00028211	0.00090689	0.00025259	0.00086389	2.0605e-05	0.00014047	2.9358e-05	0.00018322	3.2663e-05	0.00013339	6.2606e-06	2.6981e-05	6.6145e-06	1.3945e-05	1.0341e-05	2.4386e-05	4.6312e-06	1.5193e-05	7.4818e-06	1.5443e-05	9.8681e-06	0.00010407	7.1191e-07	5.1463e-06	7.077e-08	9.1585e-08	6.7648e-09	1.457e-08	9.2626e-10	5.4119e-09	1.0095e-09	2.81e-09	9.1585e-10	3.0182e-09	6.7648e-10	1.6652e-09	3.0182e-10	8.43e-10	9.8871e-11	3.2263e-10	1.6652e-10	4.7874e-10	1.5611e-10	4.163e-10	9.1585e-11	4.8915e-10	1.0303e-10	5.9322e-10	1.1448e-10	2.81e-10	6.7648e-11	6.973e-10	6.2445e-11	1.8733e-10	4.4752e-11	1.6652e-10	1.9774e-11	1.8733e-10	3.2263e-11	1.457e-10	3.6426e-11	1.457e-10	5.5159e-11	9.1585e-11	1.8733e-11	9.2626e-11	1.353e-11	8.43e-11	7.5974e-12	8.43e-11	2.9141e-11	1.2489e-10	8.2219e-11	1.5611e-10	2.9141e-11	5.0996e-11	1.5611e-11	1.457e-10	7.5974e-12	8.43e-12
1636.01	0.27154	0.032764	0.0001478	9.3831e-05	0.00027701	0.00089236	0.00024834	0.00085036	2.0233e-05	0.00013821	2.8845e-05	0.00018033	3.2118e-05	0.00013137	6.1536e-06	2.6573e-05	6.502e-06	1.3715e-05	1.0162e-05	2.3998e-05	4.5505e-06	1.4919e-05	7.3468e-06	1.5175e-05	9.7063e-06	0.0001025	7.0086e-07	5.0703e-06	6.9702e-08	9.0203e-08	6.6627e-09	1.435e-08	9.1228e-10	5.3302e-09	9.9428e-10	2.7676e-09	9.0203e-10	2.9726e-09	6.6627e-10	1.6401e-09	2.9726e-10	8.3028e-10	9.7378e-11	3.1776e-10	1.6401e-10	4.7152e-10	1.5376e-10	4.1001e-10	9.0203e-11	4.8177e-10	1.0148e-10	5.8427e-10	1.1275e-10	2.7676e-10	6.6627e-11	6.8677e-10	6.1502e-11	1.8451e-10	4.4076e-11	1.6401e-10	1.9476e-11	1.8451e-10	3.1776e-11	1.435e-10	3.5876e-11	1.435e-10	5.4327e-11	9.0203e-11	1.8451e-11	9.1228e-11	1.3325e-11	8.3028e-11	7.4828e-12	8.3028e-11	2.8701e-11	1.23e-10	8.0978e-11	1.5376e-10	2.8701e-11	5.0227e-11	1.5376e-11	1.435e-10	7.4828e-12	8.3028e-12
1658.75	0.26916	0.032229	0.00014538	9.2256e-05	0.00027195	0.00087791	0.00024411	0.00083691	1.9865e-05	0.00013596	2.8336e-05	0.00017746	3.1576e-05	0.00012936	6.0472e-06	2.6166e-05	6.3901e-06	1.3486e-05	9.9848e-06	2.3613e-05	4.4705e-06	1.4648e-05	7.2129e-06	1.4908e-05	9.5456e-06	0.00010094	6.8985e-07	4.9945e-06	6.8639e-08	8.8827e-08	6.5611e-09	1.4132e-08	8.9836e-10	5.2489e-09	9.7911e-10	2.7254e-09	8.8827e-10	2.9272e-09	6.5611e-10	1.615e-09	2.9272e-10	8.1761e-10	9.5893e-11	3.1291e-10	1.615e-10	4.6432e-10	1.5141e-10	4.0376e-10	8.8827e-11	4.7442e-10	9.993e-11	5.7536e-10	1.1103e-10	2.7254e-10	6.5611e-11	6.763e-10	6.0564e-11	1.8169e-10	4.3404e-11	1.615e-10	1.9179e-11	1.8169e-10	3.1291e-11	1.4132e-10	3.5329e-11	1.4132e-10	5.3498e-11	8.8827e-11	1.8169e-11	8.9836e-11	1.3122e-11	8.1761e-11	7.3686e-12	8.1761e-11	2.8263e-11	1.2113e-10	7.9742e-11	1.5141e-10	2.8263e-11	4.946e-11	1.5141e-11	1.4132e-10	7.3686e-12	8.1761e-12
1681.8	0.26675	0.031698	0.00014298	9.069e-05	0.00026694	0.00086355	0.0002399	0.00082352	1.9499e-05	0.00013372	2.7831e-05	0.00017461	3.1038e-05	0.00012735	5.9416e-06	2.5761e-05	6.2788e-06	1.3259e-05	9.8084e-06	2.3229e-05	4.3911e-06	1.4379e-05	7.0803e-06	1.4644e-05	9.386e-06	9.9383e-05	6.7889e-07	4.919e-06	6.7581e-08	8.7457e-08	6.4599e-09	1.3914e-08	8.8451e-10	5.1679e-09	9.6402e-10	2.6833e-09	8.7457e-10	2.8821e-09	6.4599e-10	1.5901e-09	2.8821e-10	8.05e-10	9.4414e-11	3.0809e-10	1.5901e-10	4.5716e-10	1.4907e-10	3.9753e-10	8.7457e-11	4.671e-10	9.8389e-11	5.6648e-10	1.0932e-10	2.6833e-10	6.4599e-11	6.6587e-10	5.963e-11	1.7889e-10	4.2735e-11	1.5901e-10	1.8883e-11	1.7889e-10	3.0809e-11	1.3914e-10	3.4784e-11	1.3914e-10	5.2673e-11	8.7457e-11	1.7889e-11	8.8451e-11	1.292e-11	8.05e-11	7.255e-12	8.05e-11	2.7827e-11	1.1926e-10	7.8513e-11	1.4907e-10	2.7827e-11	4.8698e-11	1.4907e-11	1.3914e-10	7.255e-12	8.05e-12
1705.17	0.2643	0.03117	0.00014059	8.9133e-05	0.00026197	0.00084927	0.00023573	0.00081022	1.9137e-05	0.0001315	2.733e-05	0.00017177	3.0504e-05	0.00012536	5.8366e-06	2.5358e-05	6.1682e-06	1.3033e-05	9.6333e-06	2.2848e-05	4.3123e-06	1.4112e-05	6.9489e-06	1.4382e-05	9.2276e-06	9.7835e-05	6.6798e-07	4.8439e-06	6.6528e-08	8.6095e-08	6.3593e-09	1.3697e-08	8.7073e-10	5.0874e-09	9.49e-10	2.6415e-09	8.6095e-10	2.8372e-09	6.3593e-10	1.5654e-09	2.8372e-10	7.9246e-10	9.2943e-11	3.0329e-10	1.5654e-10	4.5004e-10	1.4675e-10	3.9134e-10	8.6095e-11	4.5982e-10	9.6857e-11	5.5766e-10	1.0762e-10	2.6415e-10	6.3593e-11	6.5549e-10	5.8701e-11	1.761e-10	4.2069e-11	1.5654e-10	1.8589e-11	1.761e-10	3.0329e-11	1.3697e-10	3.4242e-11	1.3697e-10	5.1852e-11	8.6095e-11	1.761e-11	8.7073e-11	1.2719e-11	7.9246e-11	7.1419e-12	7.9246e-11	2.7394e-11	1.174e-10	7.729e-11	1.4675e-10	2.7394e-11	4.7939e-11	1.4675e-11	1.3697e-10	7.1419e-12	7.9246e-12
1728.87	0.26182	0.030645	0.00013821	8.7585e-05	0.00025704	0.00083508	0.00023158	0.00079699	1.8778e-05	0.00012929	2.6833e-05	0.00016895	2.9974e-05	0.00012338	5.7324e-06	2.4957e-05	6.0583e-06	1.2808e-05	9.4594e-06	2.247e-05	4.2342e-06	1.3847e-05	6.8187e-06	1.4122e-05	9.0703e-06	9.6295e-05	6.5713e-07	4.7691e-06	6.548e-08	8.4739e-08	6.2592e-09	1.3481e-08	8.5702e-10	5.0073e-09	9.3406e-10	2.6e-09	8.4739e-10	2.7925e-09	6.2592e-10	1.5407e-09	2.7925e-10	7.7999e-10	9.148e-11	2.9851e-10	1.5407e-10	4.4296e-10	1.4444e-10	3.8518e-10	8.4739e-11	4.5259e-10	9.5332e-11	5.4888e-10	1.0592e-10	2.6e-10	6.2592e-11	6.4518e-10	5.7777e-11	1.7333e-10	4.1407e-11	1.5407e-10	1.8296e-11	1.7333e-10	2.9851e-11	1.3481e-10	3.3703e-11	1.3481e-10	5.1036e-11	8.4739e-11	1.7333e-11	8.5702e-11	1.2518e-11	7.7999e-11	7.0295e-12	7.7999e-11	2.6963e-11	1.1555e-10	7.6073e-11	1.4444e-10	2.6963e-11	4.7184e-11	1.4444e-11	1.3481e-10	7.0295e-12	7.7999e-12
1752.9	0.25932	0.030125	0.00013586	8.6048e-05	0.00025216	0.000821	0.00022747	0.00078385	1.8422e-05	0.0001271	2.634e-05	0.00016615	2.9448e-05	0.0001214	5.629e-06	2.4557e-05	5.9492e-06	1.2584e-05	9.2868e-06	2.2093e-05	4.1567e-06	1.3585e-05	6.6899e-06	1.3864e-05	8.9143e-06	9.4764e-05	6.4633e-07	4.6947e-06	6.4439e-08	8.3392e-08	6.1596e-09	1.3267e-08	8.434e-10	4.9277e-09	9.1921e-10	2.5586e-09	8.3392e-10	2.7481e-09	6.1596e-10	1.5162e-09	2.7481e-10	7.6758e-10	9.0025e-11	2.9377e-10	1.5162e-10	4.3591e-10	1.4215e-10	3.7905e-10	8.3392e-11	4.4539e-10	9.3816e-11	5.4015e-10	1.0424e-10	2.5586e-10	6.1596e-11	6.3492e-10	5.6858e-11	1.7057e-10	4.0748e-11	1.5162e-10	1.8005e-11	1.7057e-10	2.9377e-11	1.3267e-10	3.3167e-11	1.3267e-10	5.0225e-11	8.3392e-11	1.7057e-11	8.434e-11	1.2319e-11	7.6758e-11	6.9177e-12	7.6758e-11	2.6534e-11	1.1372e-10	7.4863e-11	1.4215e-10	2.6534e-11	4.6434e-11	1.4215e-11	1.3267e-10	6.9177e-12	7.6758e-12
1777.26	0.25678	0.029608	0.00013352	8.4521e-05	0.00024732	0.00080701	0.00022338	0.0007708	1.807e-05	0.00012493	2.5852e-05	0.00016336	2.8927e-05	0.00011944	5.5264e-06	2.416e-05	5.8409e-06	1.2363e-05	9.1156e-06	2.1719e-05	4.0799e-06	1.3326e-05	6.5623e-06	1.3609e-05	8.7596e-06	9.3241e-05	6.3559e-07	4.6207e-06	6.3404e-08	8.2053e-08	6.0607e-09	1.3054e-08	8.2985e-10	4.8486e-09	9.0444e-10	2.5175e-09	8.2053e-10	2.704e-09	6.0607e-10	1.4919e-09	2.704e-10	7.5526e-10	8.8579e-11	2.8905e-10	1.4919e-10	4.2891e-10	1.3986e-10	3.7297e-10	8.2053e-11	4.3824e-10	9.2309e-11	5.3148e-10	1.0257e-10	2.5175e-10	6.0607e-11	6.2472e-10	5.5945e-11	1.6783e-10	4.0094e-11	1.4919e-10	1.7716e-11	1.6783e-10	2.8905e-11	1.3054e-10	3.2635e-11	1.3054e-10	4.9418e-11	8.2053e-11	1.6783e-11	8.2985e-11	1.2121e-11	7.5526e-11	6.8066e-12	7.5526e-11	2.6108e-11	1.1189e-10	7.3661e-11	1.3986e-10	2.6108e-11	4.5688e-11	1.3986e-11	1.3054e-10	6.8066e-12	7.5526e-12
1801.96	0.25422	0.029095	0.0001312	8.3006e-05	0.00024253	0.00079313	0.00021934	0.00075784	1.7721e-05	0.00012277	2.5368e-05	0.0001606	2.8409e-05	0.0001175	5.4247e-06	2.3765e-05	5.7334e-06	1.2142e-05	8.9458e-06	2.1348e-05	4.0038e-06	1.3069e-05	6.4361e-06	1.3356e-05	8.6062e-06	9.1729e-05	6.2492e-07	4.5471e-06	6.2376e-08	8.0722e-08	5.9624e-09	1.2842e-08	8.1639e-10	4.7699e-09	8.8977e-10	2.4767e-09	8.0722e-10	2.6601e-09	5.9624e-10	1.4677e-09	2.6601e-10	7.4301e-10	8.7143e-11	2.8436e-10	1.4677e-10	4.2195e-10	1.3759e-10	3.6692e-10	8.0722e-11	4.3113e-10	9.0812e-11	5.2286e-10	1.009e-10	2.4767e-10	5.9624e-11	6.1459e-10	5.5037e-11	1.6511e-10	3.9444e-11	1.4677e-10	1.7429e-11	1.6511e-10	2.8436e-11	1.2842e-10	3.2105e-11	1.2842e-10	4.8616e-11	8.0722e-11	1.6511e-11	8.1639e-11	1.1925e-11	7.4301e-11	6.6962e-12	7.4301e-11	2.5684e-11	1.1007e-10	7.2466e-11	1.3759e-10	2.5684e-11	4.4947e-11	1.3759e-11	1.2842e-10	6.6962e-12	7.4301e-12
1827	0.25163	0.028586	0.00012891	8.1502e-05	0.00023779	0.00077935	0.00021532	0.00074497	1.7376e-05	0.00012063	2.489e-05	0.00015786	2.7897e-05	0.00011556	5.3238e-06	2.3373e-05	5.6268e-06	1.1923e-05	8.7774e-06	2.098e-05	3.9285e-06	1.2815e-05	6.3112e-06	1.3106e-05	8.4541e-06	9.0227e-05	6.1432e-07	4.4739e-06	6.1354e-08	7.94e-08	5.8647e-09	1.2632e-08	8.0302e-10	4.6918e-09	8.752e-10	2.4361e-09	7.94e-10	2.6166e-09	5.8647e-10	1.4436e-09	2.6166e-10	7.3084e-10	8.5715e-11	2.797e-10	1.4436e-10	4.1504e-10	1.3534e-10	3.6091e-10	7.94e-11	4.2407e-10	8.9325e-11	5.1429e-10	9.9249e-11	2.4361e-10	5.8647e-11	6.0452e-10	5.4136e-11	1.6241e-10	3.8798e-11	1.4436e-10	1.7143e-11	1.6241e-10	2.797e-11	1.2632e-10	3.1579e-11	1.2632e-10	4.782e-11	7.94e-11	1.6241e-11	8.0302e-11	1.1729e-11	7.3084e-11	6.5866e-12	7.3084e-11	2.5264e-11	1.0827e-10	7.1279e-11	1.3534e-10	2.5264e-11	4.4211e-11	1.3534e-11	1.2632e-10	6.5866e-12	7.3084e-12
1852.39	0.24902	0.028082	0.00012663	8.001e-05	0.0002331	0.00076568	0.00021134	0.0007322	1.7034e-05	0.0001185	2.4415e-05	0.00015514	2.7389e-05	0.00011364	5.2238e-06	2.2983e-05	5.521e-06	1.1706e-05	8.6106e-06	2.0615e-05	3.8538e-06	1.2564e-05	6.1877e-06	1.2858e-05	8.3034e-06	8.8735e-05	6.0379e-07	4.4012e-06	6.034e-08	7.8087e-08	5.7678e-09	1.2423e-08	7.8974e-10	4.6142e-09	8.6073e-10	2.3958e-09	7.8087e-10	2.5733e-09	5.7678e-10	1.4198e-09	2.5733e-10	7.1875e-10	8.4298e-11	2.7508e-10	1.4198e-10	4.0818e-10	1.331e-10	3.5494e-10	7.8087e-11	4.1705e-10	8.7848e-11	5.0579e-10	9.7608e-11	2.3958e-10	5.7678e-11	5.9452e-10	5.3241e-11	1.5972e-10	3.8156e-11	1.4198e-10	1.686e-11	1.5972e-10	2.7508e-11	1.2423e-10	3.1057e-11	1.2423e-10	4.7029e-11	7.8087e-11	1.5972e-11	7.8974e-11	1.1536e-11	7.1875e-11	6.4776e-12	7.1875e-11	2.4846e-11	1.0648e-10	7.0101e-11	1.331e-10	2.4846e-11	4.348e-11	1.331e-11	1.2423e-10	6.4776e-12	7.1875e-12
