"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
1878.13	0.57793	0.0431	0.0001841	0.00011719	0.00034622	0.0011753	0.00032408	0.0011244	2.5527e-05	0.00018114	3.6752e-05	0.00023699	4.1373e-05	0.00017459	7.902e-06	3.5309e-05	8.3169e-06	1.7243e-05	1.3058e-05	3.1647e-05	5.7458e-06	1.8605e-05	9.1075e-06	1.909e-05	1.2279e-05	0.00013255	8.9574e-07	6.6371e-06	9.0136e-08	1.1665e-07	8.616e-09	1.8557e-08	1.1797e-09	6.8928e-09	1.2858e-09	3.5789e-09	1.1665e-09	3.844e-09	8.616e-10	2.1209e-09	3.844e-10	1.0737e-09	1.2593e-10	4.1092e-10	2.1209e-10	6.0975e-10	1.9883e-10	5.3021e-10	1.1665e-10	6.23e-10	1.3123e-10	7.5555e-10	1.4581e-10	3.5789e-10	8.616e-11	8.8811e-10	7.9532e-11	2.386e-10	5.6998e-11	2.1209e-10	2.5185e-11	2.386e-10	4.1092e-11	1.8557e-10	4.6394e-11	1.8557e-10	7.0253e-11	1.1665e-10	2.386e-11	1.1797e-10	1.7232e-11	1.0737e-10	9.6764e-12	1.0737e-10	3.7115e-11	1.5906e-10	1.0472e-10	1.9883e-10	3.7115e-11	6.4951e-11	1.9883e-11	1.8557e-10	9.6764e-12	1.0737e-11
1904.23	0.56696	0.042144	0.0001801	0.00011456	0.00033792	0.0011494	0.00031662	0.0011	2.4914e-05	0.00017714	3.5892e-05	0.00023185	4.0438e-05	0.0001709	7.7186e-06	3.4559e-05	8.1239e-06	1.6857e-05	1.2751e-05	3.0952e-05	5.6122e-06	1.8162e-05	8.8917e-06	1.8649e-05	1.2009e-05	0.0001298	8.7661e-07	6.5004e-06	8.8263e-08	1.1422e-07	8.4369e-09	1.8172e-08	1.1552e-09	6.7496e-09	1.2591e-09	3.5046e-09	1.1422e-09	3.7642e-09	8.4369e-10	2.0768e-09	3.7642e-10	1.0514e-09	1.2331e-10	4.0238e-10	2.0768e-10	5.9708e-10	1.947e-10	5.192e-10	1.1422e-10	6.1006e-10	1.285e-10	7.3986e-10	1.4278e-10	3.5046e-10	8.4369e-11	8.6965e-10	7.7879e-11	2.3364e-10	5.5814e-11	2.0768e-10	2.4662e-11	2.3364e-10	4.0238e-11	1.8172e-10	4.543e-11	1.8172e-10	6.8794e-11	1.1422e-10	2.3364e-11	1.1552e-10	1.6874e-11	1.0514e-10	9.4753e-12	1.0514e-10	3.6344e-11	1.5576e-10	1.0254e-10	1.947e-10	3.6344e-11	6.3602e-11	1.947e-11	1.8172e-10	9.4753e-12	1.0514e-11
1930.7	0.55612	0.041204	0.00017617	0.00011197	0.00032977	0.0011239	0.00030928	0.001076	2.4312e-05	0.0001732	3.5047e-05	0.00022678	3.952e-05	0.00016726	7.5383e-06	3.3821e-05	7.9342e-06	1.6477e-05	1.245e-05	3.0268e-05	5.4808e-06	1.7727e-05	8.6798e-06	1.8215e-05	1.1744e-05	0.00012709	8.5776e-07	6.3658e-06	8.6419e-08	1.1184e-07	8.2606e-09	1.7792e-08	1.1311e-09	6.6085e-09	1.2327e-09	3.4313e-09	1.1184e-09	3.6855e-09	8.2606e-10	2.0334e-09	3.6855e-10	1.0294e-09	1.2073e-10	3.9397e-10	2.0334e-10	5.846e-10	1.9063e-10	5.0834e-10	1.1184e-10	5.973e-10	1.2582e-10	7.2439e-10	1.3979e-10	3.4313e-10	8.2606e-11	8.5148e-10	7.6252e-11	2.2876e-10	5.4647e-11	2.0334e-10	2.4146e-11	2.2876e-10	3.9397e-11	1.7792e-10	4.448e-11	1.7792e-10	6.7356e-11	1.1184e-10	2.2876e-11	1.1311e-10	1.6521e-11	1.0294e-10	9.2773e-12	1.0294e-10	3.5584e-11	1.525e-10	1.004e-10	1.9063e-10	3.5584e-11	6.2272e-11	1.9063e-11	1.7792e-10	9.2773e-12	1.0294e-11
1957.53	0.54541	0.04028	0.00017231	0.00010942	0.00032176	0.0010988	0.00030207	0.0010524	2.3721e-05	0.00016933	3.4217e-05	0.0002218	3.8617e-05	0.00016368	7.3611e-06	3.3095e-05	7.7476e-06	1.6103e-05	1.2154e-05	2.9596e-05	5.3518e-06	1.73e-05	8.4717e-06	1.7789e-05	1.1483e-05	0.00012441	8.3919e-07	6.2331e-06	8.4602e-08	1.0948e-07	8.0869e-09	1.7418e-08	1.1073e-09	6.4695e-09	1.2068e-09	3.3592e-09	1.0948e-09	3.608e-09	8.0869e-10	1.9906e-09	3.608e-10	1.0078e-09	1.1819e-10	3.8568e-10	1.9906e-10	5.723e-10	1.8662e-10	4.9766e-10	1.0948e-10	5.8475e-10	1.2317e-10	7.0916e-10	1.3686e-10	3.3592e-10	8.0869e-11	8.3357e-10	7.4648e-11	2.2395e-10	5.3498e-11	1.9906e-10	2.3639e-11	2.2395e-10	3.8568e-11	1.7418e-10	4.3545e-11	1.7418e-10	6.5939e-11	1.0948e-10	2.2395e-11	1.1073e-10	1.6174e-11	1.0078e-10	9.0822e-12	1.0078e-10	3.4836e-11	1.493e-10	9.8287e-11	1.8662e-10	3.4836e-11	6.0963e-11	1.8662e-11	1.7418e-10	9.0822e-12	1.0078e-11
1984.73	0.53483	0.039372	0.00016842	0.00010692	0.00031391	0.0010741	0.00029499	0.0010293	2.3142e-05	0.00016552	3.3402e-05	0.00021691	3.7729e-05	0.00016016	7.187e-06	3.2379e-05	7.5642e-06	1.5736e-05	1.1863e-05	2.8935e-05	5.225e-06	1.688e-05	8.2675e-06	1.7371e-05	1.1226e-05	0.00012178	8.2091e-07	6.1024e-06	8.2812e-08	1.0717e-07	7.9159e-09	1.705e-08	1.0839e-09	6.3327e-09	1.1813e-09	3.2881e-09	1.0717e-09	3.5317e-09	7.9159e-10	1.9485e-09	3.5317e-10	9.8644e-10	1.1569e-10	3.7753e-10	1.9485e-10	5.602e-10	1.8267e-10	4.8713e-10	1.0717e-10	5.7238e-10	1.2056e-10	6.9416e-10	1.3396e-10	3.2881e-10	7.9159e-11	8.1594e-10	7.307e-11	2.1921e-10	5.2367e-11	1.9485e-10	2.3139e-11	2.1921e-10	3.7753e-11	1.705e-10	4.2624e-11	1.705e-10	6.4545e-11	1.0717e-10	2.1921e-11	1.0839e-10	1.5832e-11	9.8644e-11	8.8901e-12	9.8644e-11	3.4099e-11	1.4614e-10	9.6208e-11	1.8267e-10	3.4099e-11	5.9674e-11	1.8267e-11	1.705e-10	8.8901e-12	9.8644e-12
2012.32	0.52438	0.038479	0.00016468	0.00010446	0.0003062	0.0010499	0.00028803	0.0010064	2.2573e-05	0.00016178	3.2602e-05	0.00021209	3.6857e-05	0.00015669	7.0159e-06	3.1675e-05	7.3839e-06	1.5374e-05	1.1577e-05	2.8285e-05	5.1006e-06	1.6469e-05	8.0672e-06	1.696e-05	1.0974e-05	0.00011919	8.029e-07	5.9737e-06	8.1051e-08	1.0489e-07	7.7475e-09	1.6687e-08	1.0608e-09	6.198e-09	1.1562e-09	3.2182e-09	1.0489e-09	3.4566e-09	7.7475e-10	1.9071e-09	3.4566e-10	9.6546e-10	1.1323e-10	3.695e-10	1.9071e-10	5.4828e-10	1.7879e-10	4.7677e-10	1.0489e-10	5.602e-10	1.18e-10	6.794e-10	1.3111e-10	3.2182e-10	7.7475e-11	7.9859e-10	7.1515e-11	2.1455e-10	5.1253e-11	1.9071e-10	2.2647e-11	2.1455e-10	3.695e-11	1.6687e-10	4.1717e-11	1.6687e-10	6.3172e-11	1.0489e-10	2.1455e-11	1.0608e-10	1.5495e-11	9.6546e-11	8.701e-12	9.6546e-11	3.3374e-11	1.4303e-10	9.4162e-11	1.7879e-10	3.3374e-11	5.8404e-11	1.7879e-11	1.6687e-10	8.701e-12	9.6546e-12
2040.28	0.51406	0.037602	0.000161	0.00010198	0.00029863	0.001026	0.0002812	0.00098401	2.2014e-05	0.0001581	3.1817e-05	0.00020735	3.6001e-05	0.00015328	6.8479e-06	3.0982e-05	7.2068e-06	1.5018e-05	1.1297e-05	2.7646e-05	4.9784e-06	1.6065e-05	7.8706e-06	1.6556e-05	1.0726e-05	0.00011664	7.8518e-07	5.8469e-06	7.9317e-08	1.0265e-07	7.5818e-09	1.633e-08	1.0381e-09	6.0654e-09	1.1314e-09	3.1493e-09	1.0265e-09	3.3826e-09	7.5818e-10	1.8663e-09	3.3826e-10	9.448e-10	1.1081e-10	3.6159e-10	1.8663e-10	5.3655e-10	1.7496e-10	4.6657e-10	1.0265e-10	5.4822e-10	1.1548e-10	6.6486e-10	1.2831e-10	3.1493e-10	7.5818e-11	7.815e-10	6.9985e-11	2.0996e-10	5.0156e-11	1.8663e-10	2.2162e-11	2.0996e-10	3.6159e-11	1.633e-10	4.0825e-11	1.633e-10	6.182e-11	1.0265e-10	2.0996e-11	1.0381e-10	1.5164e-11	9.448e-11	8.5149e-12	9.448e-11	3.266e-11	1.3997e-10	9.2147e-11	1.7496e-10	3.266e-11	5.7155e-11	1.7496e-11	1.633e-10	8.5149e-12	9.448e-12
2068.64	0.50387	0.03674	0.00015739	9.96e-05	0.00029121	0.0010026	0.00027448	0.00096195	2.1467e-05	0.00015449	3.1047e-05	0.0002027	3.516e-05	0.00014992	6.6829e-06	3.03e-05	7.0328e-06	1.4668e-05	1.1021e-05	2.7017e-05	4.8584e-06	1.5669e-05	7.6779e-06	1.616e-05	1.0482e-05	0.00011413	7.6775e-07	5.7222e-06	7.761e-08	1.0044e-07	7.4186e-09	1.5979e-08	1.0158e-09	5.9349e-09	1.1071e-09	3.0816e-09	1.0044e-09	3.3098e-09	7.4186e-10	1.8261e-09	3.3098e-10	9.2447e-10	1.0843e-10	3.5381e-10	1.8261e-10	5.2501e-10	1.712e-10	4.5653e-10	1.0044e-10	5.3642e-10	1.1299e-10	6.5056e-10	1.2555e-10	3.0816e-10	7.4186e-11	7.6469e-10	6.848e-11	2.0544e-10	4.9077e-11	1.8261e-10	2.1685e-11	2.0544e-10	3.5381e-11	1.5979e-10	3.9946e-11	1.5979e-10	6.049e-11	1.0044e-10	2.0544e-11	1.0158e-10	1.4837e-11	9.2447e-11	8.3317e-12	9.2447e-11	3.1957e-11	1.3696e-10	9.0165e-11	1.712e-10	3.1957e-11	5.5925e-11	1.712e-11	1.5979e-10	8.3317e-12	9.2447e-12
2097.39	0.49381	0.035893	0.00015384	9.726e-05	0.00028394	0.00097961	0.00026789	0.00094027	2.093e-05	0.00015094	3.0291e-05	0.00019812	3.4333e-05	0.00014662	6.521e-06	2.9629e-05	6.862e-06	1.4317e-05	1.0751e-05	2.64e-05	4.7407e-06	1.528e-05	7.485e-06	1.5772e-05	1.0243e-05	0.00011166	7.5059e-07	5.5994e-06	7.5931e-08	9.8264e-08	7.2581e-09	1.5633e-08	9.938e-10	5.8065e-09	1.0831e-09	3.0149e-09	9.8264e-10	3.2382e-09	7.2581e-10	1.7866e-09	3.2382e-10	9.0447e-10	1.0608e-10	3.4616e-10	1.7866e-10	5.1365e-10	1.6749e-10	4.4665e-10	9.8264e-11	5.2482e-10	1.1055e-10	6.3648e-10	1.2283e-10	3.0149e-10	7.2581e-11	7.4814e-10	6.6998e-11	2.0099e-10	4.8015e-11	1.7866e-10	2.1216e-11	2.0099e-10	3.4616e-11	1.5633e-10	3.9082e-11	1.5633e-10	5.9181e-11	9.8264e-11	2.0099e-11	9.938e-11	1.4516e-11	9.0447e-11	8.1514e-12	9.0447e-11	3.1266e-11	1.34e-10	8.8214e-11	1.6749e-10	3.1266e-11	5.4715e-11	1.6749e-11	1.5633e-10	8.1514e-12	9.0447e-12
2126.53	0.48389	0.035061	0.00015034	9.4961e-05	0.0002768	0.000957	0.00026143	0.00091896	2.0403e-05	0.00014745	2.9549e-05	0.00019362	3.3522e-05	0.00014337	6.362e-06	2.8969e-05	6.6942e-06	1.3979e-05	1.0486e-05	2.5793e-05	4.6252e-06	1.4892e-05	7.2997e-06	1.5391e-05	1.0003e-05	0.00010923	7.3333e-07	5.4785e-06	7.4279e-08	9.6126e-08	7.1002e-09	1.5293e-08	9.7218e-10	5.6802e-09	1.0596e-09	2.9493e-09	9.6126e-10	3.1678e-09	7.1002e-10	1.7477e-09	3.1678e-10	8.8479e-10	1.0377e-10	3.3862e-10	1.7477e-10	5.0247e-10	1.6385e-10	4.3693e-10	9.6126e-11	5.134e-10	1.0814e-10	6.2263e-10	1.2016e-10	2.9493e-10	7.1002e-11	7.3187e-10	6.554e-11	1.9662e-10	4.697e-11	1.7477e-10	2.0754e-11	1.9662e-10	3.3862e-11	1.5293e-10	3.8232e-11	1.5293e-10	5.7894e-11	9.6126e-11	1.9662e-11	9.7218e-11	1.42e-11	8.8479e-11	7.9741e-12	8.8479e-11	3.0585e-11	1.3108e-10	8.6295e-11	1.6385e-10	3.0585e-11	5.3525e-11	1.6385e-11	1.5293e-10	7.9741e-12	8.8479e-12
2156.09	0.47409	0.034244	0.00014691	9.2702e-05	0.00026967	0.0009348	0.00025508	0.00089803	1.9887e-05	0.00014402	2.8822e-05	0.0001892	3.2726e-05	0.00014018	6.206e-06	2.832e-05	6.5296e-06	1.3647e-05	1.0225e-05	2.5197e-05	4.5118e-06	1.4518e-05	7.1181e-06	1.5009e-05	9.7717e-06	0.00010684	7.1675e-07	5.3596e-06	7.2654e-08	9.4023e-08	6.9449e-09	1.4958e-08	9.5091e-10	5.5559e-09	1.0364e-09	2.8848e-09	9.4023e-10	3.0985e-09	6.9449e-10	1.7095e-09	3.0985e-10	8.6544e-10	1.015e-10	3.3122e-10	1.7095e-10	4.9148e-10	1.6027e-10	4.2738e-10	9.4023e-11	5.0217e-10	1.0578e-10	6.0901e-10	1.1753e-10	2.8848e-10	6.9449e-11	7.1585e-10	6.4106e-11	1.9232e-10	4.5943e-11	1.7095e-10	2.03e-11	1.9232e-10	3.3122e-11	1.4958e-10	3.7395e-11	1.4958e-10	5.6627e-11	9.4023e-11	1.9232e-11	9.5091e-11	1.389e-11	8.6544e-11	7.7996e-12	8.6544e-11	2.9916e-11	1.2821e-10	8.4407e-11	1.6027e-10	2.9916e-11	5.2354e-11	1.6027e-11	1.4958e-10	7.7996e-12	8.6544e-12
2186.05	0.46443	0.033442	0.00014354	9.0483e-05	0.00026281	0.00091299	0.00024885	0.00087746	1.9381e-05	0.00014066	2.8109e-05	0.00018486	3.1945e-05	0.00013704	6.0529e-06	2.7682e-05	6.3679e-06	1.3321e-05	9.9699e-06	2.4611e-05	4.3985e-06	1.4153e-05	6.9401e-06	1.4642e-05	9.5451e-06	0.00010444	7.0043e-07	5.2426e-06	7.102e-08	9.1908e-08	6.7886e-09	1.4622e-08	9.2952e-10	5.4309e-09	1.0131e-09	2.8199e-09	9.1908e-10	3.0288e-09	6.7886e-10	1.671e-09	3.0288e-10	8.4597e-10	9.9219e-11	3.2377e-10	1.671e-10	4.8043e-10	1.5666e-10	4.1776e-10	9.1908e-11	4.9087e-10	1.034e-10	5.9531e-10	1.1488e-10	2.8199e-10	6.7886e-11	6.9975e-10	6.2664e-11	1.8799e-10	4.4909e-11	1.671e-10	1.9844e-11	1.8799e-10	3.2377e-11	1.4622e-10	3.6554e-11	1.4622e-10	5.5353e-11	9.1908e-11	1.8799e-11	9.2952e-11	1.3577e-11	8.4597e-11	7.6242e-12	8.4597e-11	2.9243e-11	1.2533e-10	8.2508e-11	1.5666e-10	2.9243e-11	5.1176e-11	1.5666e-11	1.4622e-10	7.6242e-12	8.4597e-12
2216.43	0.4549	0.032655	0.00014022	8.8303e-05	0.0002561	0.00089158	0.00024274	0.00085726	1.8876e-05	0.00013735	2.7409e-05	0.0001806	3.1178e-05	0.00013396	5.9027e-06	2.7055e-05	6.2094e-06	1.3e-05	9.7194e-06	2.4037e-05	4.2895e-06	1.3794e-05	6.7656e-06	1.4283e-05	9.3226e-06	0.00010213	6.844e-07	5.1275e-06	6.9449e-08	8.9876e-08	6.6385e-09	1.4298e-08	9.0897e-10	5.3108e-09	9.9067e-10	2.7575e-09	8.9876e-10	2.9618e-09	6.6385e-10	1.6341e-09	2.9618e-10	8.2726e-10	9.7025e-11	3.1661e-10	1.6341e-10	4.698e-10	1.532e-10	4.0853e-10	8.9876e-11	4.8002e-10	1.0111e-10	5.8215e-10	1.1234e-10	2.7575e-10	6.6385e-11	6.8428e-10	6.1279e-11	1.8384e-10	4.3916e-11	1.6341e-10	1.9405e-11	1.8384e-10	3.1661e-11	1.4298e-10	3.5746e-11	1.4298e-10	5.413e-11	8.9876e-11	1.8384e-11	9.0897e-11	1.3277e-11	8.2726e-11	7.4556e-12	8.2726e-11	2.8597e-11	1.2256e-10	8.0684e-11	1.532e-10	2.8597e-11	5.0044e-11	1.532e-11	1.4298e-10	7.4556e-12	8.2726e-12
2247.23	0.4455	0.031882	0.00013697	8.6164e-05	0.00024952	0.00087056	0.00023675	0.00083742	1.8391e-05	0.00013411	2.671e-05	0.00017641	3.0426e-05	0.00013093	5.7554e-06	2.6438e-05	6.0507e-06	1.2686e-05	9.4738e-06	2.3472e-05	4.1827e-06	1.3443e-05	6.5947e-06	1.393e-05	9.1041e-06	9.9861e-05	6.6864e-07	5.0117e-06	6.7905e-08	8.7878e-08	6.491e-09	1.3981e-08	8.8876e-10	5.1928e-09	9.6865e-10	2.6962e-09	8.7878e-10	2.896e-09	6.491e-10	1.5978e-09	2.896e-10	8.0887e-10	9.4868e-11	3.0957e-10	1.5978e-10	4.5936e-10	1.4979e-10	3.9944e-10	8.7878e-11	4.6935e-10	9.8862e-11	5.6921e-10	1.0985e-10	2.6962e-10	6.491e-11	6.6907e-10	5.9917e-11	1.7975e-10	4.294e-11	1.5978e-10	1.8974e-11	1.7975e-10	3.0957e-11	1.3981e-10	3.4951e-11	1.3981e-10	5.2926e-11	8.7878e-11	1.7975e-11	8.8876e-11	1.2982e-11	8.0887e-11	7.2899e-12	8.0887e-11	2.7961e-11	1.1983e-10	7.889e-11	1.4979e-10	2.7961e-11	4.8932e-11	1.4979e-11	1.3981e-10	7.2899e-12	8.0887e-12
2278.46	0.43624	0.031123	0.00013378	8.4063e-05	0.00024308	0.00084992	0.00023087	0.00081793	1.7915e-05	0.00013093	2.6039e-05	0.0001723	2.9673e-05	0.00012795	5.6082e-06	2.5832e-05	5.8983e-06	1.2377e-05	9.2331e-06	2.2918e-05	4.078e-06	1.3099e-05	6.4273e-06	1.3585e-05	8.8897e-06	9.7629e-05	6.5315e-07	4.9006e-06	6.6388e-08	8.5914e-08	6.3459e-09	1.3668e-08	8.689e-10	5.0767e-09	9.47e-10	2.636e-09	8.5914e-10	2.8313e-09	6.3459e-10	1.5621e-09	2.8313e-10	7.908e-10	9.2748e-11	3.0265e-10	1.5621e-10	4.4909e-10	1.4644e-10	3.9052e-10	8.5914e-11	4.5886e-10	9.6653e-11	5.5649e-10	1.0739e-10	2.636e-10	6.3459e-11	6.5412e-10	5.8578e-11	1.7573e-10	4.1981e-11	1.5621e-10	1.855e-11	1.7573e-10	3.0265e-11	1.3668e-10	3.417e-11	1.3668e-10	5.1744e-11	8.5914e-11	1.7573e-11	8.689e-11	1.2692e-11	7.908e-11	7.1269e-12	7.908e-11	2.7336e-11	1.1716e-10	7.7127e-11	1.4644e-10	2.7336e-11	4.7838e-11	1.4644e-11	1.3668e-10	7.1269e-12	7.908e-12
2310.13	0.4271	0.030379	0.00013064	8.2002e-05	0.00023676	0.00082968	0.00022511	0.00079881	1.745e-05	0.00012781	2.5381e-05	0.00016826	2.895e-05	0.00012502	5.4667e-06	2.5237e-05	5.7488e-06	1.2074e-05	8.9925e-06	2.2374e-05	3.9754e-06	1.2762e-05	6.2633e-06	1.3246e-05	8.6794e-06	9.5436e-05	6.3793e-07	4.7912e-06	6.4897e-08	8.3984e-08	6.2034e-09	1.3361e-08	8.4938e-10	4.9627e-09	9.2573e-10	2.5768e-09	8.3984e-10	2.7676e-09	6.2034e-10	1.527e-09	2.7676e-10	7.7303e-10	9.0664e-11	2.9585e-10	1.527e-10	4.3901e-10	1.4315e-10	3.8174e-10	8.3984e-11	4.4855e-10	9.4482e-11	5.4399e-10	1.0498e-10	2.5768e-10	6.2034e-11	6.3942e-10	5.7262e-11	1.7179e-10	4.1038e-11	1.527e-10	1.8133e-11	1.7179e-10	2.9585e-11	1.3361e-10	3.3403e-11	1.3361e-10	5.0581e-11	8.3984e-11	1.7179e-11	8.4938e-11	1.2407e-11	7.7303e-11	6.9668e-12	7.7303e-11	2.6722e-11	1.1452e-10	7.5395e-11	1.4315e-10	2.6722e-11	4.6764e-11	1.4315e-11	1.3361e-10	6.9668e-12	7.7303e-12
2342.23	0.4181	0.029649	0.00012756	7.998e-05	0.00023058	0.00080982	0.00021946	0.00078003	1.6994e-05	0.00012468	2.4737e-05	0.00016422	2.8241e-05	0.00012215	5.3281e-06	2.4653e-05	5.6023e-06	1.1777e-05	8.7615e-06	2.184e-05	3.8749e-06	1.2432e-05	6.1027e-06	1.2914e-05	8.4729e-06	9.3281e-05	6.2299e-07	4.6838e-06	6.3431e-08	8.2087e-08	6.0633e-09	1.3059e-08	8.302e-10	4.8506e-09	9.0483e-10	2.5186e-09	8.2087e-10	2.7052e-09	6.0633e-10	1.4925e-09	2.7052e-10	7.5558e-10	8.8617e-11	2.8917e-10	1.4925e-10	4.2909e-10	1.3992e-10	3.7312e-10	8.2087e-11	4.3842e-10	9.2348e-11	5.317e-10	1.0261e-10	2.5186e-10	6.0633e-11	6.2498e-10	5.5969e-11	1.6791e-10	4.0111e-11	1.4925e-10	1.7723e-11	1.6791e-10	2.8917e-11	1.3059e-10	3.2648e-11	1.3059e-10	4.9439e-11	8.2087e-11	1.6791e-11	8.302e-11	1.2127e-11	7.5558e-11	6.8095e-12	7.5558e-11	2.6119e-11	1.1194e-10	7.3692e-11	1.3992e-10	2.6119e-11	4.5708e-11	1.3992e-11	1.3059e-10	6.8095e-12	7.5558e-12
2374.79	0.40924	0.028919	0.00012454	7.7996e-05	0.00022453	0.00078992	0.00021382	0.00076122	1.6548e-05	0.00012168	2.4106e-05	0.00016033	2.7546e-05	0.00011927	5.1922e-06	2.4066e-05	5.4586e-06	1.1485e-05	8.5351e-06	2.1306e-05	3.7764e-06	1.2109e-05	5.9454e-06	1.2589e-05	8.2704e-06	9.1164e-05	6.0831e-07	4.5782e-06	6.1991e-08	8.0224e-08	5.9257e-09	1.2763e-08	8.1136e-10	4.7405e-09	8.8429e-10	2.4614e-09	8.0224e-10	2.6438e-09	5.9257e-10	1.4586e-09	2.6438e-10	7.3843e-10	8.6606e-11	2.8261e-10	1.4586e-10	4.1935e-10	1.3675e-10	3.6466e-10	8.0224e-11	4.2847e-10	9.0252e-11	5.1963e-10	1.0028e-10	2.4614e-10	5.9257e-11	6.108e-10	5.4698e-11	1.641e-10	3.92e-11	1.4586e-10	1.7321e-11	1.641e-10	2.8261e-11	1.2763e-10	3.1907e-11	1.2763e-10	4.8317e-11	8.0224e-11	1.641e-11	8.1136e-11	1.1851e-11	7.3843e-11	6.655e-12	7.3843e-11	2.5526e-11	1.094e-10	7.2019e-11	1.3675e-10	2.5526e-11	4.467e-11	1.3675e-11	1.2763e-10	6.655e-12	7.3843e-12
2407.79	0.4005	0.028217	0.00012157	7.605e-05	0.00021861	0.00077083	0.0002084	0.00074315	1.6111e-05	0.00011873	2.3488e-05	0.00015652	2.6864e-05	0.0001165	5.0591e-06	2.3503e-05	5.3179e-06	1.1199e-05	8.3134e-06	2.0792e-05	3.6799e-06	1.1792e-05	5.7915e-06	1.227e-05	8.0718e-06	8.9084e-05	5.9389e-07	4.4745e-06	6.0577e-08	7.8394e-08	5.7905e-09	1.2472e-08	7.9285e-10	4.6324e-09	8.6412e-10	2.4053e-09	7.8394e-10	2.5834e-09	5.7905e-10	1.4253e-09	2.5834e-10	7.2158e-10	8.463e-11	2.7616e-10	1.4253e-10	4.0979e-10	1.3363e-10	3.5634e-10	7.8394e-11	4.187e-10	8.8193e-11	5.0778e-10	9.7993e-11	2.4053e-10	5.7905e-11	5.9686e-10	5.3451e-11	1.6035e-10	3.8306e-11	1.4253e-10	1.6926e-11	1.6035e-10	2.7616e-11	1.2472e-10	3.1179e-11	1.2472e-10	4.7215e-11	7.8394e-11	1.6035e-11	7.9285e-11	1.1581e-11	7.2158e-11	6.5031e-12	7.2158e-11	2.4944e-11	1.069e-10	7.0377e-11	1.3363e-10	2.4944e-11	4.3651e-11	1.3363e-11	1.2472e-10	6.5031e-12	7.2158e-12
2441.25	0.3919	0.027529	0.00011866	7.4142e-05	0.00021281	0.0007521	0.00020309	0.00072542	1.5684e-05	0.00011584	2.2882e-05	0.00015278	2.6197e-05	0.00011378	4.9287e-06	2.295e-05	5.18e-06	1.0919e-05	8.0963e-06	2.0289e-05	3.5854e-06	1.1483e-05	5.6408e-06	1.1958e-05	7.8771e-06	8.7042e-05	5.7974e-07	4.3725e-06	5.9188e-08	7.6597e-08	5.6577e-09	1.2186e-08	7.7467e-10	4.5262e-09	8.443e-10	2.3501e-09	7.6597e-10	2.5242e-09	5.6577e-10	1.3927e-09	2.5242e-10	7.0504e-10	8.269e-11	2.6983e-10	1.3927e-10	4.0039e-10	1.3056e-10	3.4817e-10	7.6597e-11	4.091e-10	8.6171e-11	4.9614e-10	9.5746e-11	2.3501e-10	5.6577e-11	5.8318e-10	5.2225e-11	1.5668e-10	3.7428e-11	1.3927e-10	1.6538e-11	1.5668e-10	2.6983e-11	1.2186e-10	3.0465e-11	1.2186e-10	4.6132e-11	7.6597e-11	1.5668e-11	7.7467e-11	1.1315e-11	7.0504e-11	6.354e-12	7.0504e-11	2.4372e-11	1.0445e-10	6.8763e-11	1.3056e-10	2.4372e-11	4.265e-11	1.3056e-11	1.2186e-10	6.354e-12	7.0504e-12
